ValoresRms,Tempo,TimeStamp,ClasseAparelho
0.804,02/07/2020 14:52:25.829,1593712345829,0
0.813,02/07/2020 14:52:26.329,1593712346329,0
0.876,02/07/2020 14:52:26.829,1593712346829,0
0.806,02/07/2020 14:52:27.329,1593712347329,0
0.804,02/07/2020 14:52:27.829,1593712347829,0
0.806,02/07/2020 14:52:28.329,1593712348329,0
0.797,02/07/2020 14:52:28.829,1593712348829,0
0.811,02/07/2020 14:52:29.329,1593712349329,0
0.846,02/07/2020 14:52:29.829,1593712349829,0
0.817,02/07/2020 14:52:30.329,1593712350329,0
0.810,02/07/2020 14:52:30.829,1593712350829,0
0.911,02/07/2020 14:52:31.329,1593712351329,0
0.806,02/07/2020 14:52:31.829,1593712351829,0
0.810,02/07/2020 14:52:32.329,1593712352329,0
0.874,02/07/2020 14:52:32.829,1593712352829,0
0.801,02/07/2020 14:52:33.329,1593712353329,0
0.806,02/07/2020 14:52:33.830,1593712353830,0
0.923,02/07/2020 14:52:34.330,1593712354330,0
0.807,02/07/2020 14:52:34.830,1593712354830,0
0.813,02/07/2020 14:52:35.330,1593712355330,0
0.807,02/07/2020 14:52:35.830,1593712355830,0
0.807,02/07/2020 14:52:36.330,1593712356330,0
0.807,02/07/2020 14:52:36.830,1593712356830,0
0.800,02/07/2020 14:52:37.330,1593712357330,0
0.796,02/07/2020 14:52:37.830,1593712357830,0
0.793,02/07/2020 14:52:38.330,1593712358330,0
0.829,02/07/2020 14:52:38.830,1593712358830,0
0.817,02/07/2020 14:52:39.330,1593712359330,0
0.792,02/07/2020 14:52:39.830,1593712359830,0
0.800,02/07/2020 14:52:40.330,1593712360330,0
0.807,02/07/2020 14:52:40.830,1593712360830,0
0.808,02/07/2020 14:52:41.330,1593712361330,0
0.790,02/07/2020 14:52:41.830,1593712361830,0
0.792,02/07/2020 14:52:42.330,1593712362330,0
0.801,02/07/2020 14:52:42.830,1593712362830,0
0.813,02/07/2020 14:52:43.330,1593712363330,0
0.819,02/07/2020 14:52:43.830,1593712363830,0
0.792,02/07/2020 14:52:44.330,1593712364330,0
0.798,02/07/2020 14:52:44.830,1593712364830,0
0.806,02/07/2020 14:52:45.330,1593712365330,0
0.802,02/07/2020 14:52:45.830,1593712365830,0
0.799,02/07/2020 14:52:46.330,1593712366330,0
0.798,02/07/2020 14:52:46.830,1593712366830,0
0.818,02/07/2020 14:52:47.330,1593712367330,0
0.824,02/07/2020 14:52:47.830,1593712367830,0
0.795,02/07/2020 14:52:48.330,1593712368330,0
0.808,02/07/2020 14:52:48.830,1593712368830,0
0.809,02/07/2020 14:52:49.330,1593712369330,0
0.809,02/07/2020 14:52:49.830,1593712369830,0
0.807,02/07/2020 14:52:50.330,1593712370330,0
0.815,02/07/2020 14:52:50.830,1593712370830,0
0.811,02/07/2020 14:52:51.330,1593712371330,0
0.815,02/07/2020 14:52:51.830,1593712371830,0
0.816,02/07/2020 14:52:52.330,1593712372330,0
0.797,02/07/2020 14:52:52.830,1593712372830,0
0.808,02/07/2020 14:52:53.330,1593712373330,0
0.805,02/07/2020 14:52:53.830,1593712373830,0
0.805,02/07/2020 14:52:54.330,1593712374330,0
0.804,02/07/2020 14:52:54.830,1593712374830,0
0.814,02/07/2020 14:52:55.330,1593712375330,0
0.799,02/07/2020 14:52:55.830,1593712375830,0
0.815,02/07/2020 14:52:56.330,1593712376330,0
0.784,02/07/2020 14:52:56.830,1593712376830,0
0.800,02/07/2020 14:52:57.330,1593712377330,0
0.800,02/07/2020 14:52:57.830,1593712377830,0
0.803,02/07/2020 14:52:58.330,1593712378330,0
0.803,02/07/2020 14:52:58.830,1593712378830,0
0.796,02/07/2020 14:52:59.330,1593712379330,0
0.801,02/07/2020 14:52:59.830,1593712379830,0
0.819,02/07/2020 14:53:00.330,1593712380330,0
0.797,02/07/2020 14:53:00.830,1593712380830,0
0.807,02/07/2020 14:53:01.330,1593712381330,0
0.799,02/07/2020 14:53:01.830,1593712381830,0
0.800,02/07/2020 14:53:02.330,1593712382330,0
0.798,02/07/2020 14:53:02.830,1593712382830,0
0.804,02/07/2020 14:53:03.330,1593712383330,0
0.832,02/07/2020 14:53:03.830,1593712383830,0
0.799,02/07/2020 14:53:04.330,1593712384330,0
0.805,02/07/2020 14:53:04.830,1593712384830,0
0.808,02/07/2020 14:53:05.330,1593712385330,0
0.805,02/07/2020 14:53:05.830,1593712385830,0
0.797,02/07/2020 14:53:06.330,1593712386330,0
0.807,02/07/2020 14:53:06.830,1593712386830,0
0.807,02/07/2020 14:53:07.330,1593712387330,0
0.798,02/07/2020 14:53:07.830,1593712387830,0
0.816,02/07/2020 14:53:08.330,1593712388330,0
0.819,02/07/2020 14:53:08.830,1593712388830,0
0.799,02/07/2020 14:53:09.330,1593712389330,0
0.843,02/07/2020 14:53:09.830,1593712389830,0
0.805,02/07/2020 14:53:10.330,1593712390330,0
0.813,02/07/2020 14:53:10.830,1593712390830,0
0.798,02/07/2020 14:53:11.330,1593712391330,0
0.796,02/07/2020 14:53:11.830,1593712391830,0
0.810,02/07/2020 14:53:12.330,1593712392330,0
0.800,02/07/2020 14:53:12.830,1593712392830,0
0.804,02/07/2020 14:53:13.330,1593712393330,0
0.800,02/07/2020 14:53:13.830,1593712393830,0
0.772,02/07/2020 14:53:14.330,1593712394330,0
0.802,02/07/2020 14:53:14.830,1593712394830,0
0.810,02/07/2020 14:53:15.330,1593712395330,0
0.804,02/07/2020 14:53:15.830,1593712395830,0
0.805,02/07/2020 14:53:16.330,1593712396330,0
0.803,02/07/2020 14:53:16.830,1593712396830,0
0.808,02/07/2020 14:53:17.330,1593712397330,0
0.791,02/07/2020 14:53:17.830,1593712397830,0
0.810,02/07/2020 14:53:18.330,1593712398330,0
0.803,02/07/2020 14:53:18.830,1593712398830,0
0.804,02/07/2020 14:53:19.330,1593712399330,0
0.804,02/07/2020 14:53:19.830,1593712399830,0
0.811,02/07/2020 14:53:20.330,1593712400330,0
0.814,02/07/2020 14:53:20.830,1593712400830,0
0.814,02/07/2020 14:53:21.330,1593712401330,0
0.801,02/07/2020 14:53:21.830,1593712401830,0
0.775,02/07/2020 14:53:22.330,1593712402330,0
0.763,02/07/2020 14:53:22.830,1593712402830,0
0.735,02/07/2020 14:53:23.330,1593712403330,0
0.741,02/07/2020 14:53:23.830,1593712403830,0
0.735,02/07/2020 14:53:24.330,1593712404330,0
0.739,02/07/2020 14:53:24.830,1593712404830,0
0.728,02/07/2020 14:53:25.330,1593712405330,0
0.739,02/07/2020 14:53:25.830,1593712405830,0
0.726,02/07/2020 14:53:26.330,1593712406330,0
0.742,02/07/2020 14:53:26.830,1593712406830,0
0.738,02/07/2020 14:53:27.330,1593712407330,0
0.737,02/07/2020 14:53:27.830,1593712407830,0
0.738,02/07/2020 14:53:28.330,1593712408330,0
0.739,02/07/2020 14:53:28.830,1593712408830,0
0.738,02/07/2020 14:53:29.330,1593712409330,0
0.738,02/07/2020 14:53:29.830,1593712409830,0
0.735,02/07/2020 14:53:30.330,1593712410330,0
0.772,02/07/2020 14:53:30.830,1593712410830,0
0.765,02/07/2020 14:53:31.330,1593712411330,0
0.770,02/07/2020 14:53:31.830,1593712411830,0
0.758,02/07/2020 14:53:32.330,1593712412330,0
0.775,02/07/2020 14:53:32.830,1593712412830,0
0.756,02/07/2020 14:53:33.330,1593712413330,0
0.790,02/07/2020 14:53:33.830,1593712413830,0
0.790,02/07/2020 14:53:34.330,1593712414330,0
0.794,02/07/2020 14:53:34.830,1593712414830,0
0.784,02/07/2020 14:53:35.330,1593712415330,0
0.797,02/07/2020 14:53:35.830,1593712415830,0
0.787,02/07/2020 14:53:36.330,1593712416330,0
0.787,02/07/2020 14:53:36.830,1593712416830,0
0.788,02/07/2020 14:53:37.330,1593712417330,0
0.892,02/07/2020 14:53:37.830,1593712417830,0
0.792,02/07/2020 14:53:38.330,1593712418330,0
0.790,02/07/2020 14:53:38.830,1593712418830,0
0.799,02/07/2020 14:53:39.330,1593712419330,0
0.796,02/07/2020 14:53:39.830,1593712419830,0
0.793,02/07/2020 14:53:40.330,1593712420330,0
0.789,02/07/2020 14:53:40.830,1593712420830,0
0.789,02/07/2020 14:53:41.330,1593712421330,0
0.794,02/07/2020 14:53:41.830,1593712421830,0
0.814,02/07/2020 14:53:42.330,1593712422330,0
0.794,02/07/2020 14:53:42.830,1593712422830,0
0.800,02/07/2020 14:53:43.330,1593712423330,0
0.801,02/07/2020 14:53:43.830,1593712423830,0
0.790,02/07/2020 14:53:44.330,1593712424330,0
0.792,02/07/2020 14:53:44.830,1593712424830,0
0.806,02/07/2020 14:53:45.330,1593712425330,0
0.801,02/07/2020 14:53:45.830,1593712425830,0
0.794,02/07/2020 14:53:46.330,1593712426330,0
0.793,02/07/2020 14:53:46.830,1593712426830,0
0.795,02/07/2020 14:53:47.330,1593712427330,0
0.803,02/07/2020 14:53:47.830,1593712427830,0
0.798,02/07/2020 14:53:48.330,1593712428330,0
0.816,02/07/2020 14:53:48.830,1593712428830,0
0.807,02/07/2020 14:53:49.330,1593712429330,0
0.804,02/07/2020 14:53:49.830,1593712429830,0
0.861,02/07/2020 14:53:50.330,1593712430330,0
0.802,02/07/2020 14:53:50.830,1593712430830,0
0.803,02/07/2020 14:53:51.330,1593712431330,0
0.809,02/07/2020 14:53:51.830,1593712431830,0
0.795,02/07/2020 14:53:52.330,1593712432330,0
0.794,02/07/2020 14:53:52.830,1593712432830,0
0.793,02/07/2020 14:53:53.330,1593712433330,0
0.796,02/07/2020 14:53:53.830,1593712433830,0
0.803,02/07/2020 14:53:54.330,1593712434330,0
0.801,02/07/2020 14:53:54.830,1593712434830,0
0.807,02/07/2020 14:53:55.330,1593712435330,0
0.800,02/07/2020 14:53:55.830,1593712435830,0
0.798,02/07/2020 14:53:56.330,1593712436330,0
0.804,02/07/2020 14:53:56.830,1593712436830,0
0.806,02/07/2020 14:53:57.330,1593712437330,0
0.831,02/07/2020 14:53:57.830,1593712437830,0
0.827,02/07/2020 14:53:58.330,1593712438330,0
0.799,02/07/2020 14:53:58.830,1593712438830,0
0.801,02/07/2020 14:53:59.330,1593712439330,0
0.799,02/07/2020 14:53:59.830,1593712439830,0
0.834,02/07/2020 14:54:00.330,1593712440330,0
0.799,02/07/2020 14:54:00.830,1593712440830,0
0.824,02/07/2020 14:54:01.330,1593712441330,0
0.836,02/07/2020 14:54:01.830,1593712441830,0
0.798,02/07/2020 14:54:02.330,1593712442330,0
0.816,02/07/2020 14:54:02.830,1593712442830,0
0.799,02/07/2020 14:54:03.330,1593712443330,0
0.803,02/07/2020 14:54:03.830,1593712443830,0
0.806,02/07/2020 14:54:04.330,1593712444330,0
0.814,02/07/2020 14:54:04.830,1593712444830,0
0.793,02/07/2020 14:54:05.330,1593712445330,0
0.797,02/07/2020 14:54:05.830,1593712445830,0
0.808,02/07/2020 14:54:06.330,1593712446330,0
0.797,02/07/2020 14:54:06.830,1593712446830,0
0.832,02/07/2020 14:54:07.330,1593712447330,0
0.798,02/07/2020 14:54:07.830,1593712447830,0
0.798,02/07/2020 14:54:08.330,1593712448330,0
0.792,02/07/2020 14:54:08.830,1593712448830,0
0.791,02/07/2020 14:54:09.330,1593712449330,0
0.810,02/07/2020 14:54:09.830,1593712449830,0
0.801,02/07/2020 14:54:10.330,1593712450330,0
0.804,02/07/2020 14:54:10.830,1593712450830,0
0.796,02/07/2020 14:54:11.330,1593712451330,0
0.877,02/07/2020 14:54:11.830,1593712451830,0
0.817,02/07/2020 14:54:12.330,1593712452330,0
0.800,02/07/2020 14:54:12.830,1593712452830,0
0.811,02/07/2020 14:54:13.330,1593712453330,0
0.792,02/07/2020 14:54:13.830,1593712453830,0
0.801,02/07/2020 14:54:14.330,1593712454330,0
0.805,02/07/2020 14:54:14.830,1593712454830,0
0.798,02/07/2020 14:54:15.330,1593712455330,0
0.804,02/07/2020 14:54:15.830,1593712455830,0
0.822,02/07/2020 14:54:16.330,1593712456330,0
0.793,02/07/2020 14:54:16.830,1593712456830,0
0.787,02/07/2020 14:54:17.330,1593712457330,0
0.801,02/07/2020 14:54:17.830,1593712457830,0
0.802,02/07/2020 14:54:18.330,1593712458330,0
0.801,02/07/2020 14:54:18.830,1593712458830,0
0.796,02/07/2020 14:54:19.330,1593712459330,0
0.795,02/07/2020 14:54:19.830,1593712459830,0
0.795,02/07/2020 14:54:20.330,1593712460330,0
0.797,02/07/2020 14:54:20.830,1593712460830,0
0.799,02/07/2020 14:54:21.330,1593712461330,0
0.817,02/07/2020 14:54:21.830,1593712461830,0
0.786,02/07/2020 14:54:22.330,1593712462330,0
0.795,02/07/2020 14:54:22.830,1593712462830,0
0.798,02/07/2020 14:54:23.330,1593712463330,0
0.797,02/07/2020 14:54:23.830,1593712463830,0
0.794,02/07/2020 14:54:24.330,1593712464330,0
0.792,02/07/2020 14:54:24.830,1593712464830,0
0.797,02/07/2020 14:54:25.330,1593712465330,0
0.800,02/07/2020 14:54:25.830,1593712465830,0
0.787,02/07/2020 14:54:26.330,1593712466330,0
0.861,02/07/2020 14:54:26.830,1593712466830,0
0.865,02/07/2020 14:54:27.330,1593712467330,0
0.798,02/07/2020 14:54:27.830,1593712467830,0
0.820,02/07/2020 14:54:28.330,1593712468330,0
0.790,02/07/2020 14:54:28.830,1593712468830,0
0.801,02/07/2020 14:54:29.330,1593712469330,0
0.796,02/07/2020 14:54:29.830,1593712469830,0
0.810,02/07/2020 14:54:30.330,1593712470330,0
0.801,02/07/2020 14:54:30.830,1593712470830,0
0.796,02/07/2020 14:54:31.330,1593712471330,0
0.798,02/07/2020 14:54:31.830,1593712471830,0
0.804,02/07/2020 14:54:32.330,1593712472330,0
0.794,02/07/2020 14:54:32.830,1593712472830,0
0.791,02/07/2020 14:54:33.330,1593712473330,0
0.793,02/07/2020 14:54:33.830,1593712473830,0
0.792,02/07/2020 14:54:34.330,1593712474330,0
0.784,02/07/2020 14:54:34.830,1593712474830,0
0.794,02/07/2020 14:54:35.330,1593712475330,0
0.791,02/07/2020 14:54:35.830,1593712475830,0
0.791,02/07/2020 14:54:36.330,1593712476330,0
0.802,02/07/2020 14:54:36.830,1593712476830,0
0.787,02/07/2020 14:54:37.330,1593712477330,0
0.795,02/07/2020 14:54:37.830,1593712477830,0
0.793,02/07/2020 14:54:38.330,1593712478330,0
0.804,02/07/2020 14:54:38.830,1593712478830,0
0.796,02/07/2020 14:54:39.330,1593712479330,0
0.794,02/07/2020 14:54:39.830,1593712479830,0
0.796,02/07/2020 14:54:40.330,1593712480330,0
0.789,02/07/2020 14:54:40.830,1593712480830,0
0.801,02/07/2020 14:54:41.330,1593712481330,0
0.791,02/07/2020 14:54:41.830,1593712481830,0
0.794,02/07/2020 14:54:42.330,1593712482330,0
0.792,02/07/2020 14:54:42.830,1593712482830,0
0.788,02/07/2020 14:54:43.330,1593712483330,0
0.799,02/07/2020 14:54:43.830,1593712483830,0
0.793,02/07/2020 14:54:44.330,1593712484330,0
0.804,02/07/2020 14:54:44.830,1593712484830,0
0.792,02/07/2020 14:54:45.330,1593712485330,0
0.803,02/07/2020 14:54:45.830,1593712485830,0
0.811,02/07/2020 14:54:46.330,1593712486330,0
0.790,02/07/2020 14:54:46.830,1593712486830,0
0.798,02/07/2020 14:54:47.330,1593712487330,0
0.790,02/07/2020 14:54:47.830,1593712487830,0
0.792,02/07/2020 14:54:48.330,1593712488330,0
0.788,02/07/2020 14:54:48.830,1593712488830,0
0.790,02/07/2020 14:54:49.330,1593712489330,0
0.785,02/07/2020 14:54:49.830,1593712489830,0
0.783,02/07/2020 14:54:50.330,1593712490330,0
0.787,02/07/2020 14:54:50.830,1593712490830,0
0.795,02/07/2020 14:54:51.330,1593712491330,0
0.779,02/07/2020 14:54:51.830,1593712491830,0
0.815,02/07/2020 14:54:52.330,1593712492330,0
0.808,02/07/2020 14:54:52.830,1593712492830,0
0.813,02/07/2020 14:54:53.330,1593712493330,0
0.822,02/07/2020 14:54:53.830,1593712493830,0
0.799,02/07/2020 14:54:54.330,1593712494330,0
0.795,02/07/2020 14:54:54.830,1593712494830,0
0.806,02/07/2020 14:54:55.330,1593712495330,0
0.795,02/07/2020 14:54:55.830,1593712495830,0
0.795,02/07/2020 14:54:56.330,1593712496330,0
0.788,02/07/2020 14:54:56.830,1593712496830,0
0.793,02/07/2020 14:54:57.330,1593712497330,0
0.798,02/07/2020 14:54:57.830,1593712497830,0
0.793,02/07/2020 14:54:58.330,1593712498330,0
0.792,02/07/2020 14:54:58.830,1593712498830,0
0.789,02/07/2020 14:54:59.330,1593712499330,0
0.809,02/07/2020 14:54:59.830,1593712499830,0
0.782,02/07/2020 14:55:00.330,1593712500330,0
0.801,02/07/2020 14:55:00.830,1593712500830,0
0.789,02/07/2020 14:55:01.330,1593712501330,0
0.791,02/07/2020 14:55:01.830,1593712501830,0
0.782,02/07/2020 14:55:02.330,1593712502330,0
0.795,02/07/2020 14:55:02.830,1593712502830,0
0.796,02/07/2020 14:55:03.330,1593712503330,0
0.791,02/07/2020 14:55:03.830,1593712503830,0
0.805,02/07/2020 14:55:04.330,1593712504330,0
0.793,02/07/2020 14:55:04.830,1593712504830,0
0.785,02/07/2020 14:55:05.330,1593712505330,0
0.786,02/07/2020 14:55:05.830,1593712505830,0
0.788,02/07/2020 14:55:06.330,1593712506330,0
0.795,02/07/2020 14:55:06.830,1593712506830,0
0.791,02/07/2020 14:55:07.330,1593712507330,0
0.834,02/07/2020 14:55:07.830,1593712507830,0
0.797,02/07/2020 14:55:08.330,1593712508330,0
0.782,02/07/2020 14:55:08.830,1593712508830,0
0.807,02/07/2020 14:55:09.330,1593712509330,0
0.796,02/07/2020 14:55:09.830,1593712509830,0
0.793,02/07/2020 14:55:10.330,1593712510330,0
0.791,02/07/2020 14:55:10.830,1593712510830,0
0.799,02/07/2020 14:55:11.330,1593712511330,0
0.855,02/07/2020 14:55:11.830,1593712511830,0
0.795,02/07/2020 14:55:12.330,1593712512330,0
0.800,02/07/2020 14:55:12.830,1593712512830,0
0.790,02/07/2020 14:55:13.330,1593712513330,0
0.794,02/07/2020 14:55:13.830,1593712513830,0
0.799,02/07/2020 14:55:14.330,1593712514330,0
0.786,02/07/2020 14:55:14.830,1593712514830,0
0.791,02/07/2020 14:55:15.330,1593712515330,0
0.800,02/07/2020 14:55:15.830,1593712515830,0
0.769,02/07/2020 14:55:16.330,1593712516330,0
0.763,02/07/2020 14:55:16.830,1593712516830,0
0.760,02/07/2020 14:55:17.330,1593712517330,0
0.782,02/07/2020 14:55:17.830,1593712517830,0
0.772,02/07/2020 14:55:18.330,1593712518330,0
0.789,02/07/2020 14:55:18.830,1593712518830,0
0.756,02/07/2020 14:55:19.330,1593712519330,0
0.776,02/07/2020 14:55:19.830,1593712519830,0
0.774,02/07/2020 14:55:20.330,1593712520330,0
0.773,02/07/2020 14:55:20.830,1593712520830,0
0.769,02/07/2020 14:55:21.330,1593712521330,0
0.764,02/07/2020 14:55:21.830,1593712521830,0
0.774,02/07/2020 14:55:22.330,1593712522330,0
0.766,02/07/2020 14:55:22.830,1593712522830,0
0.763,02/07/2020 14:55:23.330,1593712523330,0
0.759,02/07/2020 14:55:23.830,1593712523830,0
0.766,02/07/2020 14:55:24.330,1593712524330,0
0.778,02/07/2020 14:55:24.830,1593712524830,0
0.786,02/07/2020 14:55:25.330,1593712525330,0
0.771,02/07/2020 14:55:25.830,1593712525830,0
0.732,02/07/2020 14:55:26.330,1593712526330,0
0.807,02/07/2020 14:55:26.830,1593712526830,0
0.797,02/07/2020 14:55:27.330,1593712527330,0
0.797,02/07/2020 14:55:27.830,1593712527830,0
0.803,02/07/2020 14:55:28.330,1593712528330,0
0.803,02/07/2020 14:55:28.830,1593712528830,0
0.797,02/07/2020 14:55:29.330,1593712529330,0
0.803,02/07/2020 14:55:29.830,1593712529830,0
0.830,02/07/2020 14:55:30.330,1593712530330,0
0.759,02/07/2020 14:55:30.830,1593712530830,0
0.736,02/07/2020 14:55:31.330,1593712531330,0
0.721,02/07/2020 14:55:31.830,1593712531830,0
0.728,02/07/2020 14:55:32.330,1593712532330,0
0.731,02/07/2020 14:55:32.830,1593712532830,0
0.726,02/07/2020 14:55:33.330,1593712533330,0
0.724,02/07/2020 14:55:33.830,1593712533830,0
0.730,02/07/2020 14:55:34.330,1593712534330,0
0.738,02/07/2020 14:55:34.830,1593712534830,0
0.735,02/07/2020 14:55:35.330,1593712535330,0
0.737,02/07/2020 14:55:35.830,1593712535830,0
0.754,02/07/2020 14:55:36.330,1593712536330,0
0.744,02/07/2020 14:55:36.830,1593712536830,0
0.756,02/07/2020 14:55:37.330,1593712537330,0
0.732,02/07/2020 14:55:37.830,1593712537830,0
0.734,02/07/2020 14:55:38.330,1593712538330,0
0.731,02/07/2020 14:55:38.830,1593712538830,0
0.759,02/07/2020 14:55:39.330,1593712539330,0
0.756,02/07/2020 14:55:39.830,1593712539830,0
0.751,02/07/2020 14:55:40.330,1593712540330,0
0.765,02/07/2020 14:55:40.830,1593712540830,0
0.751,02/07/2020 14:55:41.330,1593712541330,0
0.766,02/07/2020 14:55:41.830,1593712541830,0
0.789,02/07/2020 14:55:42.330,1593712542330,0
0.788,02/07/2020 14:55:42.830,1593712542830,0
0.803,02/07/2020 14:55:43.330,1593712543330,0
0.790,02/07/2020 14:55:43.830,1593712543830,0
0.815,02/07/2020 14:55:44.330,1593712544330,0
0.782,02/07/2020 14:55:44.830,1593712544830,0
0.789,02/07/2020 14:55:45.330,1593712545330,0
0.790,02/07/2020 14:55:45.830,1593712545830,0
0.805,02/07/2020 14:55:46.330,1593712546330,0
0.792,02/07/2020 14:55:46.830,1593712546830,0
0.794,02/07/2020 14:55:47.330,1593712547330,0
0.785,02/07/2020 14:55:47.830,1593712547830,0
0.791,02/07/2020 14:55:48.330,1593712548330,0
0.811,02/07/2020 14:55:48.830,1593712548830,0
0.787,02/07/2020 14:55:49.330,1593712549330,0
0.788,02/07/2020 14:55:49.830,1593712549830,0
0.785,02/07/2020 14:55:50.330,1593712550330,0
0.785,02/07/2020 14:55:50.830,1593712550830,0
0.785,02/07/2020 14:55:51.330,1593712551330,0
0.802,02/07/2020 14:55:51.830,1593712551830,0
0.793,02/07/2020 14:55:52.330,1593712552330,0
0.791,02/07/2020 14:55:52.830,1593712552830,0
0.795,02/07/2020 14:55:53.330,1593712553330,0
0.783,02/07/2020 14:55:53.830,1593712553830,0
0.793,02/07/2020 14:55:54.330,1593712554330,0
0.787,02/07/2020 14:55:54.830,1593712554830,0
0.806,02/07/2020 14:55:55.330,1593712555330,0
0.775,02/07/2020 14:55:55.830,1593712555830,0
0.796,02/07/2020 14:55:56.330,1593712556330,0
0.772,02/07/2020 14:55:56.830,1593712556830,0
0.782,02/07/2020 14:55:57.330,1593712557330,0
0.767,02/07/2020 14:55:57.830,1593712557830,0
0.751,02/07/2020 14:55:58.330,1593712558330,0
0.804,02/07/2020 14:55:58.830,1593712558830,0
0.750,02/07/2020 14:55:59.330,1593712559330,0
0.832,02/07/2020 14:55:59.830,1593712559830,0
0.782,02/07/2020 14:56:00.330,1593712560330,0
0.767,02/07/2020 14:56:00.830,1593712560830,0
0.755,02/07/2020 14:56:01.330,1593712561330,0
0.751,02/07/2020 14:56:01.830,1593712561830,0
0.754,02/07/2020 14:56:02.330,1593712562330,0
0.753,02/07/2020 14:56:02.830,1593712562830,0
0.797,02/07/2020 14:56:03.330,1593712563330,0
0.771,02/07/2020 14:56:03.830,1593712563830,0
0.787,02/07/2020 14:56:04.330,1593712564330,0
0.765,02/07/2020 14:56:04.830,1593712564830,0
0.799,02/07/2020 14:56:05.330,1593712565330,0
0.784,02/07/2020 14:56:05.830,1593712565830,0
0.882,02/07/2020 14:56:06.330,1593712566330,0
0.847,02/07/2020 14:56:06.830,1593712566830,0
0.846,02/07/2020 14:56:07.330,1593712567330,0
0.801,02/07/2020 14:56:07.830,1593712567830,0
0.798,02/07/2020 14:56:08.330,1593712568330,0
0.837,02/07/2020 14:56:08.830,1593712568830,0
0.808,02/07/2020 14:56:09.330,1593712569330,0
0.780,02/07/2020 14:56:09.830,1593712569830,0
0.790,02/07/2020 14:56:10.330,1593712570330,0
0.852,02/07/2020 14:56:10.830,1593712570830,0
0.788,02/07/2020 14:56:11.330,1593712571330,0
0.790,02/07/2020 14:56:11.830,1593712571830,0
0.789,02/07/2020 14:56:12.330,1593712572330,0
0.796,02/07/2020 14:56:12.830,1593712572830,0
0.794,02/07/2020 14:56:13.330,1593712573330,0
0.847,02/07/2020 14:56:13.830,1593712573830,0
0.798,02/07/2020 14:56:14.330,1593712574330,0
0.844,02/07/2020 14:56:14.830,1593712574830,0
0.845,02/07/2020 14:56:15.330,1593712575330,0
0.803,02/07/2020 14:56:15.830,1593712575830,0
0.792,02/07/2020 14:56:16.330,1593712576330,0
0.800,02/07/2020 14:56:16.830,1593712576830,0
0.780,02/07/2020 14:56:17.330,1593712577330,0
0.819,02/07/2020 14:56:17.830,1593712577830,0
0.793,02/07/2020 14:56:18.330,1593712578330,0
0.808,02/07/2020 14:56:18.830,1593712578830,0
0.793,02/07/2020 14:56:19.330,1593712579330,0
0.801,02/07/2020 14:56:19.830,1593712579830,0
0.819,02/07/2020 14:56:20.330,1593712580330,0
0.818,02/07/2020 14:56:20.830,1593712580830,0
0.808,02/07/2020 14:56:21.330,1593712581330,0
0.799,02/07/2020 14:56:21.830,1593712581830,0
0.784,02/07/2020 14:56:22.330,1593712582330,0
0.794,02/07/2020 14:56:22.830,1593712582830,0
0.787,02/07/2020 14:56:23.330,1593712583330,0
0.792,02/07/2020 14:56:23.830,1593712583830,0
0.797,02/07/2020 14:56:24.330,1593712584330,0
0.796,02/07/2020 14:56:24.830,1593712584830,0
0.801,02/07/2020 14:56:25.330,1593712585330,0
0.821,02/07/2020 14:56:25.830,1593712585830,0
0.793,02/07/2020 14:56:26.330,1593712586330,0
0.797,02/07/2020 14:56:26.830,1593712586830,0
0.849,02/07/2020 14:56:27.330,1593712587330,0
0.798,02/07/2020 14:56:27.830,1593712587830,0
0.795,02/07/2020 14:56:28.330,1593712588330,0
0.790,02/07/2020 14:56:28.830,1593712588830,0
0.794,02/07/2020 14:56:29.330,1593712589330,0
0.775,02/07/2020 14:56:29.830,1593712589830,0
0.794,02/07/2020 14:56:30.330,1593712590330,0
0.804,02/07/2020 14:56:30.830,1593712590830,0
0.794,02/07/2020 14:56:31.330,1593712591330,0
0.784,02/07/2020 14:56:31.830,1593712591830,0
0.787,02/07/2020 14:56:32.330,1593712592330,0
0.785,02/07/2020 14:56:32.830,1593712592830,0
0.801,02/07/2020 14:56:33.330,1593712593330,0
0.794,02/07/2020 14:56:33.830,1593712593830,0
0.796,02/07/2020 14:56:34.330,1593712594330,0
0.796,02/07/2020 14:56:34.830,1593712594830,0
0.792,02/07/2020 14:56:35.330,1593712595330,0
0.815,02/07/2020 14:56:35.830,1593712595830,0
0.785,02/07/2020 14:56:36.330,1593712596330,0
0.815,02/07/2020 14:56:36.830,1593712596830,0
0.859,02/07/2020 14:56:37.330,1593712597330,0
0.795,02/07/2020 14:56:37.830,1593712597830,0
0.806,02/07/2020 14:56:38.330,1593712598330,0
0.816,02/07/2020 14:56:38.830,1593712598830,0
0.802,02/07/2020 14:56:39.330,1593712599330,0
0.794,02/07/2020 14:56:39.830,1593712599830,0
0.816,02/07/2020 14:56:40.330,1593712600330,0
0.795,02/07/2020 14:56:40.830,1593712600830,0
0.801,02/07/2020 14:56:41.330,1593712601330,0
0.784,02/07/2020 14:56:41.830,1593712601830,0
0.789,02/07/2020 14:56:42.330,1593712602330,0
0.830,02/07/2020 14:56:42.830,1593712602830,0
0.794,02/07/2020 14:56:43.330,1593712603330,0
0.794,02/07/2020 14:56:43.830,1593712603830,0
